Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	dir_alpha	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_prior[1]	pi_prior[2]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
8440	-333.797	-361.268	27.4707	0.678082	16.9632	0.0154435	0.0432843	0.0663071	0.143663	0.0900764	0.00412074	0.0500245	0.0064174	0.00869195	0.0741722	0.10996	0.0315574	0.0314514	0.0100222	0.0780578	0.0805381	0.0298596	0.245372	0.0286734	0.0404146	0.0447193	0.177967	0.0160943	0.242561	0.00536326	0.171712	0.0529423	0.0609764	0.0205535	0.0626086	0.103868	0.117332	0.129852	0.267119	3.9393e-05	9.99194e-08	0.31667	0.683291	0.267119	0.267119	0.0695141	0.353003	0.916468	2.66102	2.39466
8450	-317.716	-351.702	33.9856	0.805609	11.2158	0.00901995	0.0511854	0.0425943	0.0295664	0.0232052	0.0039301	0.031756	0.00608275	0.0247579	0.0834156	0.0735619	0.0193544	0.0493167	0.0138763	0.0186389	0.0941446	0.0760522	0.2518	0.0333352	0.0467023	0.0537708	0.0569493	0.0708959	0.208849	0.00788856	0.0824482	0.0213106	0.0435109	0.00593466	0.0454988	0.182938	0.177054	0.137758	0.223228	1.83424e-05	7.00875e-08	0.35155	0.648432	0.223228	0.223228	0.0967516	0.409382	0.958497	2.53537	2.0771
8460	-325.142	-352.499	27.3566	0.588829	13.8706	0.00486707	0.0964852	0.0678059	0.0522383	0.0566916	0.00361047	0.0424066	0.0105735	0.0409028	0.300225	0.0603012	0.00806325	0.0759842	0.0267321	0.00802997	0.0769929	0.0345934	0.287982	0.0554115	0.165204	0.032601	0.0749211	0.0808224	0.19764	0.0155334	0.135383	0.0312469	0.0690506	0.00504321	0.0825181	0.181311	0.162495	0.118228	0.168798	0.000124975	8.76521e-08	0.706618	0.293257	0.168798	0.168798	0.0508124	0.306005	0.875511	2.76767	2.66189
8470	-333.516	-359.244	25.7282	0.903984	10.9911	0.00398621	0.0751974	0.0639647	0.03742	0.0209395	0.0325573	0.0125088	0.0404926	0.0235271	0.252288	0.0589571	0.00898689	0.072532	0.0391776	0.0103387	0.141711	0.111053	0.506823	0.0961246	0.0382413	0.119959	0.0539165	0.0319291	0.255917	0.0153676	0.0801306	0.0558878	0.0798197	0.00103178	0.160938	0.0488665	0.16198	0.238195	0.135776	0.000948921	1.37756e-07	0.41332	0.585731	0.135776	0.135776	0.11742	0.44586	0.982071	2.45465	2.95077
8480	-324.233	-352.319	28.086	1.14937	9.19723	0.00962288	0.0621836	0.0853737	0.0473623	0.0301508	0.0500759	0.0121545	0.020786	0.0207168	0.0992185	0.0424421	0.00715728	0.0445232	0.0160513	0.0105855	0.124525	0.0945237	0.352656	0.0342997	0.0978529	0.0678247	0.0769767	0.0234999	0.25754	0.0345736	0.179804	0.040693	0.0300414	0.00127599	0.102001	0.0772466	0.17539	0.243054	0.195521	0.000859622	6.42418e-08	0.792476	0.206664	0.195521	0.195521	0.165759	0.517465	1.02093	2.29585	2.57218
8490	-331.44	-355.874	24.4332	1.24191	9.57908	0.00455008	0.125966	0.0637392	0.0623909	0.0460168	0.0332621	0.0132146	0.0309209	0.0117507	0.130558	0.0688021	0.00503905	0.019203	0.0298582	0.00465534	0.114594	0.193718	0.388904	0.0327615	0.179864	0.0315074	0.0181347	0.00711038	0.340298	0.0865335	0.180305	0.00971075	0.0567729	0.00129045	0.0548142	0.235111	0.183062	0.10865	0.168307	0.0012589	6.94468e-08	0.750552	0.248189	0.168307	0.168307	0.182567	0.539084	1.03083	2.24751	2.87307
8500	-333.514	-361.428	27.9139	0.673865	13.8867	0.00467272	0.106121	0.0460752	0.0757389	0.121717	0.0447855	0.00986022	0.0281248	0.0100578	0.211315	0.0832378	0.00279206	0.0355518	0.0366854	0.0110287	0.0371008	0.0775009	0.346069	0.0136097	0.159976	0.0357993	0.135121	0.0146995	0.136511	0.123755	0.291854	0.00454685	0.0431114	0.0002089	0.0610931	0.112763	0.179325	0.055324	0.115811	0.00273836	1.93291e-07	0.743117	0.254144	0.115811	0.115811	0.0686169	0.350934	0.914785	2.66566	2.65613
8510	-315.804	-358.153	42.3485	1.24901	20.7073	0.00736901	0.0987314	0.0597456	0.0312606	0.0415088	0.0153694	0.0074188	0.0279027	0.0106428	0.0848324	0.034341	0.00699543	0.0185584	0.0138894	0.00881784	0.0543009	0.0693022	0.187599	0.0264364	0.076172	0.0233284	0.0531527	0.0116396	0.107694	0.0321034	0.150589	0.0054927	0.0464413	0.000702258	0.0519906	0.0968359	0.128006	0.0303047	0.109016	0.00252221	1.66513e-07	0.849981	0.147496	0.109016	0.109016	0.183823	0.540646	1.03152	2.24401	1.61947
8520	-325.148	-361.615	36.4679	0.388925	17.8356	0.00962621	0.0549517	0.0374088	0.0624969	0.0532019	0.02969	0.0139207	0.0504216	0.0599247	0.0458335	0.0274796	0.00579972	0.0201692	0.00454054	0.0298467	0.0471742	0.042897	0.239652	0.014765	0.147338	0.0460176	0.0802633	0.0046234	0.259777	0.0534058	0.0721957	0.00347982	0.0317755	0.000451436	0.0238544	0.22197	0.125568	0.0291523	0.0496492	0.000286407	1.01199e-08	0.996422	0.00329174	0.0496492	0.0496492	0.0151496	0.173435	0.719012	3.0924	1.94967
8530	-327.878	-356.946	29.0682	0.617747	15.7668	0.00737698	0.0375521	0.0714914	0.15	0.0377005	0.0213537	0.00543036	0.018566	0.0395476	0.0775296	0.0486959	0.0212492	0.0372976	0.0140587	0.0548577	0.0450518	0.156905	0.293724	0.0081795	0.206262	0.0131086	0.0520174	0.00562955	0.227022	0.0763261	0.0591105	0.0040133	0.0822797	0.000550368	0.0581225	0.180311	0.0993287	0.0287756	0.0465379	0.00487902	9.69814e-07	0.895366	0.0997536	0.0465379	0.0465379	0.0567879	0.321994	0.89011	2.73111	2.23942
8540	-321.438	-349.603	28.1647	1.63651	14.1905	0.00526507	0.0270277	0.0244679	0.117507	0.0814641	0.00952823	0.00319332	0.0277103	0.017303	0.0536903	0.0415511	0.0353829	0.0196223	0.0040938	0.0305491	0.113326	0.13668	0.409662	0.0167663	0.191776	0.0121764	0.0242634	0.00247106	0.314068	0.0944711	0.0753885	0.00574856	0.0935938	0.000789183	0.054128	0.131968	0.146335	0.0375553	0.14881	0.00321144	8.68908e-07	0.671051	0.325737	0.14881	0.14881	0.24566	0.609806	1.05752	2.08701	2.35952
8550	-313.408	-351.994	38.5863	0.941586	18.2592	0.012918	0.0923096	0.0123092	0.107015	0.0849124	0.0432407	0.000875971	0.0232712	0.00800137	0.0475571	0.0238468	0.0152534	0.00662671	0.00137969	0.012048	0.0389167	0.0626892	0.257975	0.0340444	0.156617	0.00736718	0.0438205	0.00581486	0.177561	0.0170484	0.0771353	0.000953987	0.0433931	0.00110662	0.0330253	0.13262	0.108866	0.0477604	0.146633	0.00958681	2.85544e-06	0.297937	0.692473	0.146633	0.146633	0.125156	0.458461	0.989604	2.42678	1.73828
8560	-314.782	-350.904	36.1212	0.364791	16.8322	0.00212794	0.0425647	0.00451528	0.0505276	0.0636206	0.028982	0.00123039	0.0280618	0.00984281	0.134007	0.0573392	0.0111269	0.00686955	0.00377985	0.0172634	0.082079	0.073138	0.276599	0.0295944	0.128316	0.0361549	0.0377488	0.00943436	0.313575	0.0636128	0.0352035	0.0013066	0.042098	0.00495336	0.08921	0.14553	0.10113	0.0374451	0.127139	0.00979443	5.7277e-06	0.321083	0.669117	0.127139	0.127139	0.0119798	0.155009	0.690185	3.14283	1.96899
8570	-315.772	-349.132	33.3606	0.31499	15.7167	0.0197327	0.0489072	0.0125226	0.0392605	0.058287	0.019998	0.000835579	0.0132833	0.00337466	0.0526761	0.155575	0.00940244	0.00967476	0.00263416	0.0259013	0.054578	0.0616388	0.331092	0.028656	0.0836278	0.0329214	0.0616005	0.00800567	0.383428	0.0478486	0.0499112	0.000514426	0.0146321	0.0113844	0.0734582	0.182094	0.233736	0.0728976	0.16862	0.028968	1.82087e-06	0.300816	0.670214	0.16862	0.16862	0.00658978	0.116195	0.620138	3.25708	2.20409
8580	-327.457	-356.867	29.4094	0.912301	12.0691	0.0620316	0.0857632	0.0356986	0.0576424	0.0703533	0.0279915	0.00177918	0.0239331	0.00508003	0.0721711	0.095623	0.0483329	0.0187207	0.0131473	0.0481966	0.0777809	0.0682804	0.33142	0.0261783	0.0454715	0.115003	0.0350161	0.00854815	0.308424	0.169552	0.051307	0.000622951	0.0169029	0.0116172	0.0503577	0.162847	0.341268	0.0761742	0.180116	0.0163495	1.88607e-06	0.12573	0.857919	0.180116	0.180116	0.11914	0.448706	0.983799	2.44835	2.56324
8590	-328.608	-353.637	25.0294	1.07955	11.949	0.101449	0.0391981	0.0431897	0.0789514	0.0325895	0.042638	0.00207158	0.0116706	0.0139577	0.239227	0.0550948	0.0333481	0.0786181	0.00599377	0.0723546	0.0613223	0.162693	0.253122	0.0400206	0.0983789	0.0837691	0.0459704	0.00491625	0.391152	0.338243	0.133305	0.000419585	0.0379364	0.0106358	0.0397382	0.0415739	0.148632	0.0226448	0.273627	0.0889308	1.73946e-05	0.177505	0.733547	0.273627	0.273627	0.152547	0.499421	1.01202	2.33601	2.76482
8600	-329.979	-353.287	23.308	1.13032	10.1843	0.078179	0.0259979	0.0411132	0.119007	0.102386	0.0441707	0.00162975	0.0894087	0.058285	0.187635	0.0438987	0.0485969	0.0135742	0.0112618	0.0994219	0.0618727	0.157281	0.412918	0.039966	0.123317	0.0289041	0.0333523	0.00713597	0.650681	0.154743	0.192744	0.000260202	0.05734	0.00687053	0.085417	0.0194342	0.145177	0.0361057	0.0949254	0.028047	5.38308e-06	0.0772583	0.894689	0.0949254	0.0949254	0.162198	0.5127	1.01863	2.30647	3.17809
8610	-343.113	-359.646	16.5334	2.37858	10.7717	0.0762061	0.02738	0.0864405	0.0366942	0.137113	0.00705116	0.0217703	0.0552353	0.0503693	0.295161	0.0568069	0.0917127	0.033419	0.0132356	0.0878173	0.0795219	0.310836	0.343358	0.0905981	0.18244	0.0343576	0.0577002	0.0170403	0.689223	0.260016	0.0958983	0.00220318	0.040464	0.0112907	0.0882757	0.0590929	0.187969	0.0282664	0.192119	0.0277796	5.11302e-06	0.230037	0.742178	0.192119	0.192119	0.334634	0.69005	1.07711	1.89821	3.65496
8620	-339.171	-358.097	18.9262	2.5143	8.41645	0.0206725	0.0454836	0.0887131	0.0399574	0.141773	0.00782885	0.0143151	0.0845908	0.0197427	0.145182	0.141065	0.140704	0.00895929	0.0219738	0.04076	0.148353	0.101859	0.369827	0.120102	0.121943	0.0433546	0.0328313	0.0230824	0.527988	0.294253	0.123968	0.00529602	0.0664748	0.0074923	0.0505839	0.0740512	0.308148	0.025315	0.127514	0.110113	1.29813e-05	0.119145	0.770729	0.127514	0.127514	0.347808	0.700514	1.07879	1.87289	3.40664
8630	-344.941	-363.474	18.5326	1.95985	7.4159	0.0298245	0.042824	0.101243	0.0870342	0.171432	0.00658647	0.0278627	0.0780871	0.00298319	0.287484	0.0552345	0.145175	0.0259892	0.0253782	0.0163492	0.211343	0.0798683	0.320205	0.126606	0.117749	0.0216589	0.035184	0.00640196	0.284703	0.416704	0.261638	0.00662305	0.13446	0.00806434	0.0374372	0.0750196	0.237234	0.00619076	0.0989914	0.0570397	1.2143e-05	0.750874	0.192075	0.0989914	0.0989914	0.288435	0.650676	1.06895	1.99194	3.49058
8640	-339.024	-356.945	17.9208	1.23077	7.96474	0.126443	0.12278	0.120492	0.0501878	0.314804	0.0213191	0.0188401	0.0301887	0.0100427	0.221021	0.158507	0.113606	0.0565665	0.0235613	0.0236623	0.0634078	0.142625	0.523701	0.0767596	0.128598	0.0473358	0.0154381	0.0199752	0.477507	0.294573	0.21431	0.00401953	0.0701862	0.0195529	0.0255418	0.0869622	0.22675	0.00853523	0.137699	0.0412453	1.33491e-05	0.737541	0.2212	0.137699	0.137699	0.180584	0.536606	1.02974	2.25307	3.8578
8650	-333.906	-354.926	21.0208	1.46138	11.0394	0.109354	0.134609	0.107368	0.0139918	0.205727	0.0306798	0.0322623	0.0447685	0.0298356	0.259938	0.0367021	0.0386998	0.0440655	0.0301856	0.0171083	0.115529	0.167602	0.242289	0.0597957	0.186088	0.0828929	0.138748	0.00675503	0.486564	0.09169	0.222182	0.00447133	0.0703545	0.0113305	0.0229582	0.0954366	0.381753	0.0110313	0.109927	0.100748	5.07706e-05	0.467837	0.431364	0.109927	0.109927	0.219295	0.582	1.04807	2.15063	3.53276
8660	-349.012	-370.893	21.8806	1.49686	8.62263	0.0119611	0.0656044	0.0706023	0.0520946	0.184066	0.0263478	0.0618524	0.0496682	0.0283957	0.289112	0.0312617	0.0403017	0.0284659	0.0458613	0.0263631	0.0890307	0.199828	0.303046	0.0401543	0.0271006	0.036124	0.162463	0.00586065	0.232232	0.0539349	0.227735	0.00687321	0.112166	0.00668616	0.0118352	0.138578	0.481818	0.0498992	0.204689	0.0685597	3.82859e-05	0.466438	0.464964	0.204689	0.204689	0.224838	0.588034	1.05024	2.13689	3.19732
8670	-332.336	-349.585	17.2486	1.258	8.74833	0.0170199	0.0626688	0.0864413	0.0655144	0.0827038	0.0347732	0.0248013	0.0183666	0.0323782	0.473427	0.0206623	0.0298282	0.0510141	0.0304268	0.0306184	0.0825067	0.14456	0.430224	0.0167989	0.0338327	0.0688024	0.130956	0.0178273	0.446598	0.0946749	0.453605	0.0119072	0.0580949	0.0158288	0.0204189	0.24165	0.455859	0.0847553	0.07509	0.031685	1.45547e-05	0.347194	0.621107	0.07509	0.07509	0.185406	0.542603	1.03237	2.23962	3.86954
8680	-328.444	-351.587	23.1433	0.725113	9.29208	0.030668	0.072715	0.068699	0.0268958	0.065661	0.0452675	0.0119808	0.0205061	0.0338673	0.45384	0.0852839	0.0216561	0.041351	0.0213693	0.0147357	0.0869419	0.131344	0.247752	0.0310496	0.0191657	0.101056	0.0601053	0.032316	0.357029	0.167262	0.210925	0.0176115	0.0293129	0.0247339	0.0372517	0.149743	0.554504	0.0472234	0.156912	0.0425769	1.35837e-05	0.462761	0.494648	0.156912	0.156912	0.0795585	0.375142	0.933831	2.61147	3.31982
8690	-332.905	-351.284	18.3794	1.00164	10.2311	0.0207165	0.0682672	0.106178	0.0445669	0.0770614	0.0169106	0.00639694	0.0087522	0.0496175	0.0770173	0.353451	0.00817391	0.043172	0.00725716	0.0150922	0.104574	0.114938	0.365575	0.101132	0.0822188	0.037182	0.0565563	0.0166292	0.450907	0.22393	0.48961	0.0236845	0.0734404	0.0360525	0.0836134	0.37765	0.142864	0.0165957	0.204918	0.0183635	2.95499e-06	0.792743	0.18889	0.204918	0.204918	0.137281	0.477244	1.00027	2.3852	3.69978
8700	-329.908	-353.129	23.2217	2.50854	11.1158	0.0958515	0.156698	0.0516325	0.0456509	0.0507206	0.0134528	0.0113837	0.0180353	0.0520411	0.0244365	0.15622	0.034652	0.0218886	0.0258224	0.0130692	0.0988044	0.149864	0.498344	0.0487705	0.175953	0.0448703	0.0687157	0.00768353	0.435581	0.016657	0.162702	0.0585515	0.0271308	0.103109	0.061944	0.154401	0.132248	0.0122084	0.189311	0.013669	1.02029e-05	0.786089	0.200232	0.189311	0.189311	0.347265	0.700089	1.07872	1.87392	3.02909
8710	-327.723	-355.593	27.8695	0.645361	13.7033	0.0244486	0.0795198	0.0398261	0.0608498	0.0479341	0.0265104	0.0339155	0.0325451	0.0438687	0.0330152	0.048852	0.0115081	0.00897654	0.0735239	0.0498054	0.0517389	0.0456464	0.3563	0.075937	0.200172	0.0408226	0.0932157	0.00375338	0.478007	0.0118563	0.166424	0.0173436	0.0574547	0.0274881	0.0497266	0.137279	0.191569	0.00922012	0.214	0.0184724	2.9345e-05	0.883752	0.0977465	0.214	0.214	0.0625786	0.336568	0.902807	2.69805	2.62905
8720	-335.179	-357.806	22.6265	1.3199	9.41838	0.0758144	0.00629793	0.0671031	0.0435589	0.058687	0.0378909	0.0719175	0.0237302	0.115399	0.0340789	0.0953513	0.0282449	0.00334042	0.0598358	0.0313552	0.0597523	0.0516303	0.549292	0.0324985	0.163975	0.0329668	0.0313346	0.00254514	0.439278	0.0259854	0.323967	0.0148995	0.107396	0.016969	0.0636543	0.207093	0.165782	0.00391464	0.152049	0.019802	5.18195e-05	0.563121	0.417025	0.152049	0.152049	0.196114	0.55555	1.03783	2.21051	3.04554
8730	-336.065	-361.609	25.5445	1.64227	10.7716	0.0158161	0.0121599	0.0749484	0.0183403	0.036492	0.0431809	0.0355004	0.0155439	0.0633577	0.0509041	0.0435194	0.0316775	0.0152559	0.101834	0.0379325	0.0666532	0.0727304	0.323977	0.0685784	0.249162	0.0483185	0.0777799	0.00101211	0.496813	0.0212443	0.10487	0.00750929	0.0386037	0.0153673	0.0685615	0.180674	0.283811	0.0132783	0.235875	0.00876652	0.00010089	0.474989	0.516144	0.235875	0.235875	0.246488	0.610643	1.05779	2.08508	2.73541
8740	-346.693	-361.156	14.4634	1.59278	5.92418	0.0198714	0.0110951	0.125801	0.0187494	0.086179	0.047423	0.0330486	0.0135819	0.0287868	0.0942869	0.0608817	0.0139075	0.0295823	0.107216	0.162388	0.0734454	0.0827677	0.599407	0.0763009	0.249162	0.0438369	0.0916245	0.0105331	0.524361	0.1105	0.443436	0.0297818	0.0112384	0.066017	0.0608598	0.0756596	0.363692	0.0259464	0.160545	0.0112081	0.000127608	0.4791	0.509564	0.160545	0.160545	0.239305	0.603305	1.05544	2.10195	3.79137
8750	-347.813	-359.522	11.7085	1.94977	5.25482	0.0860535	0.0264613	0.0599439	0.00836922	0.0530097	0.0349714	0.0147768	0.0425529	0.056168	0.257036	0.0639272	0.0493181	0.0300889	0.085016	0.163267	0.0645858	0.0830572	0.719465	0.0751517	0.160589	0.0155774	0.0290257	0.0536621	0.81098	0.0710718	0.361567	0.0831527	0.0285501	0.0765338	0.134454	0.0363566	0.251117	0.00642905	0.228771	0.019183	0.000396238	0.554566	0.425855	0.228771	0.228771	0.287204	0.649563	1.06868	1.99455	4.09229
8760	-335.708	-354.246	18.5377	1.52713	8.48624	0.0165698	0.0172469	0.0710763	0.00516329	0.0171555	0.0416135	0.00658669	0.0532187	0.0485068	0.235574	0.0824598	0.0640385	0.0254546	0.114289	0.107777	0.0865753	0.146103	0.375888	0.108349	0.235267	0.00915024	0.0181364	0.0782736	0.457566	0.0552848	0.260783	0.0649811	0.108576	0.0271634	0.11992	0.0330431	0.299667	0.0118125	0.267843	0.0366634	0.000420866	0.250693	0.712223	0.267843	0.267843	0.229484	0.593012	1.05198	2.12553	3.40327
8770	-326.594	-355.462	28.8682	2.84212	10.3212	0.0368559	0.0614121	0.0642842	0.0147292	0.0206873	0.0558291	0.0129903	0.0933947	0.0331111	0.180067	0.0805068	0.0423148	0.00971149	0.0179772	0.0792504	0.126583	0.102811	0.340859	0.0626681	0.0903522	0.00556115	0.0617952	0.019024	0.232743	0.0386094	0.105241	0.0373022	0.340467	0.0123142	0.0514571	0.0574184	0.140611	0.00702201	0.0958578	0.0235886	0.000888459	0.182183	0.79334	0.0958578	0.0958578	0.376667	0.722394	1.08162	1.81932	2.63596
8780	-334.91	-360.291	25.3809	1.74288	13.323	0.114592	0.0252946	0.0819498	0.067693	0.132907	0.0477504	0.0325775	0.0479571	0.0232074	0.142591	0.0378775	0.0448141	0.0192718	0.00971237	0.0441003	0.0444801	0.131984	0.359815	0.0491528	0.30588	0.0214869	0.0707745	0.0286489	0.275495	0.0353833	0.248493	0.0425289	0.242891	0.00916285	0.0495733	0.0354499	0.113275	0.0190387	0.0780532	0.180292	0.00218118	0.575196	0.242331	0.0780532	0.0780532	0.260524	0.624555	1.06199	2.05293	2.95581
8790	-332.742	-355.085	22.3434	1.36155	13.5232	0.0574735	0.0419702	0.117046	0.183453	0.0695101	0.0265859	0.00928216	0.0327314	0.0332719	0.205191	0.0637556	0.0239005	0.0275382	0.0464204	0.0323336	0.120423	0.102791	0.209219	0.10441	0.144309	0.0254998	0.0350716	0.062839	0.23379	0.021965	0.432759	0.040944	0.150583	0.0138686	0.122698	0.125657	0.172639	0.0230622	0.228518	0.0425283	0.00113482	0.870868	0.0854689	0.228518	0.228518	0.203121	0.563762	1.04114	2.19198	3.11299
8800	-341.863	-354.231	12.368	0.862405	6.3043	0.0514457	0.121838	0.122062	0.194832	0.157362	0.118907	0.0124737	0.0243486	0.0253865	0.430489	0.0956777	0.00355955	0.0855164	0.0119348	0.024827	0.11814	0.237792	0.499704	0.0472411	0.212366	0.0284496	0.10013	0.0349026	0.257487	0.00615611	0.394904	0.0262559	0.234057	0.0251863	0.0845103	0.347695	0.199998	0.020151	0.173916	0.0166873	0.000111149	0.959686	0.0235154	0.173916	0.173916	0.108752	0.431096	0.972852	2.4873	4.35579
8810	-327.925	-353.685	25.7595	0.773431	10.8939	0.0291481	0.0992216	0.122279	0.0454688	0.0970871	0.0926715	0.00491553	0.0218223	0.0321243	0.153142	0.10317	0.0155034	0.0635301	0.0110346	0.00639567	0.107917	0.119119	0.300108	0.126719	0.164956	0.0645635	0.0340356	0.039509	0.286851	0.0086476	0.309802	0.010372	0.283957	0.0240732	0.0820517	0.124103	0.233152	0.0319661	0.12916	0.239266	0.000880747	0.448669	0.311185	0.12916	0.12916	0.089894	0.396213	0.949312	2.56458	3.24942
8820	-345.93	-362.017	16.0872	1.56548	8.27951	0.0230051	0.127163	0.0625934	0.033218	0.117798	0.0313084	0.0123386	0.0145031	0.0257937	0.295736	0.0907599	0.0267545	0.0337538	0.0114677	0.0141003	0.189667	0.117301	0.384392	0.125357	0.0177963	0.13732	0.0437631	0.027301	0.441322	0.0139139	0.0553379	0.00326012	0.870737	0.130683	0.0993308	0.101254	0.285236	0.0630449	0.227525	0.276683	0.00360454	0.287321	0.432391	0.227525	0.227525	0.235263	0.599105	1.05405	2.11159	4.02731
8830	-332.329	-352.14	19.8116	1.17421	8.27951	0.0107309	0.098873	0.073279	0.0251285	0.11054	0.0081588	0.006181	0.00601343	0.0198905	0.151734	0.136834	0.00603521	0.0117585	0.0113428	0.00523028	0.16552	0.131072	0.254312	0.0674803	0.0573563	0.0413141	0.0211451	0.0131677	0.533474	0.0197363	0.0468706	0.00359737	0.905222	0.155531	0.236747	0.279596	0.230374	0.0664259	0.16926	0.181555	0.00285356	0.564692	0.250899	0.16926	0.16926	0.170348	0.523509	1.02378	2.28236	3.91067
8840	-326.046	-350.249	24.2026	0.691557	7.06245	0.0683454	0.0580574	0.0624645	0.0417788	0.0279633	0.0184251	0.00864157	0.0199654	0.0287402	0.100473	0.109113	0.00317572	0.0115575	0.0166374	0.00214313	0.0812866	0.130919	0.343598	0.119861	0.0674526	0.0382752	0.029683	0.00808604	0.608308	0.0117569	0.0693662	0.00433223	0.173843	0.34584	0.0596075	0.118303	0.232249	0.0628832	0.157788	0.0936739	0.00293491	0.325578	0.577813	0.157788	0.157788	0.0723857	0.359519	0.921699	2.6464	3.08313
8850	-334.883	-360.17	25.2863	1.30067	10.7854	0.0209137	0.0616237	0.0614676	0.114033	0.0189727	0.0445104	0.0215192	0.0150516	0.00784188	0.348869	0.135898	0.00652644	0.014055	0.0315043	0.0030662	0.124949	0.0799687	0.334793	0.0828342	0.132064	0.0725101	0.0619871	0.002422	0.436017	0.0174601	0.0938359	0.01579	0.208494	0.180468	0.0723833	0.144144	0.213177	0.0396949	0.134411	0.136558	0.00215308	0.134578	0.726711	0.134411	0.134411	0.192824	0.551625	1.0362	2.21935	3.21885
8860	-346.067	-360.099	14.0319	1.63639	11.5234	0.0812956	0.0182211	0.0687278	0.0581509	0.0288066	0.0575752	0.00432988	0.0345853	0.0222247	0.518211	0.318623	0.00793434	0.0312528	0.0170783	0.00714233	0.0974229	0.0288472	0.334999	0.151555	0.296849	0.111648	0.255607	0.00309594	0.493404	0.0176209	0.0379466	0.0470225	0.129968	0.11131	0.0677122	0.2131	0.0886944	0.0768544	0.109102	0.0759146	0.000695087	0.0371922	0.886198	0.109102	0.109102	0.245644	0.609789	1.05752	2.08705	3.83782
8870	-328.157	-356.924	28.7673	1.66906	13.1118	0.0486567	0.00999727	0.0434287	0.10391	0.140249	0.0472044	0.00213513	0.0260033	0.0215275	0.160266	0.0342567	0.00355573	0.0169171	0.0125207	0.00815165	0.0835635	0.0267284	0.111107	0.132822	0.234019	0.1222	0.0471868	0.00306313	0.292252	0.00602464	0.0155713	0.118114	0.251009	0.0462241	0.0991585	0.07816	0.0681721	0.0376395	0.136515	0.00991033	0.000216266	0.00705196	0.982821	0.136515	0.136515	0.250297	0.614474	1.05898	2.07625	2.4518
8880	-325.426	-354.973	29.5466	0.702268	16.6978	0.015249	0.00662551	0.0631305	0.0485409	0.149398	0.0513673	0.0051494	0.0422647	0.0399981	0.100467	0.0198413	0.00209555	0.0332854	0.0149565	0.00816633	0.128827	0.00555772	0.503955	0.076685	0.158903	0.0846837	0.0759712	0.00532244	0.220526	0.00398759	0.0144885	0.0513118	0.261712	0.0458895	0.0490835	0.0347395	0.083379	0.0329149	0.144839	0.306166	0.00370276	0.256642	0.433489	0.144839	0.144839	0.0746727	0.364598	0.925706	2.63502	2.43847
8890	-329.406	-360.218	30.812	0.371534	14.2059	0.0154355	0.0241868	0.0464193	0.110238	0.0723305	0.0131953	0.0110828	0.0733932	0.0559657	0.17329	0.0089854	0.000913273	0.0714474	0.0296315	0.0185291	0.0665727	0.000941348	0.203445	0.0468582	0.0939105	0.200546	0.29201	0.0127896	0.40581	0.0203035	0.0569812	0.0828657	0.110994	0.0283089	0.0546073	0.0328645	0.0479537	0.0405656	0.129758	0.586744	0.00795629	0.256832	0.148468	0.129758	0.129758	0.012831	0.160194	0.698544	3.12843	2.52337
8900	-329.267	-360.858	31.5911	0.428645	14.126	0.0196844	0.0647043	0.0323234	0.0523605	0.135325	0.0125402	0.00937485	0.0574067	0.0342616	0.205381	0.0156126	0.000966138	0.123744	0.0250986	0.0366711	0.0854431	0.00139732	0.302675	0.0983139	0.0713207	0.061521	0.229131	0.0289239	0.263055	0.0102087	0.0298948	0.0704038	0.153858	0.0311417	0.0683235	0.0156356	0.0272709	0.0851786	0.212538	0.135272	0.0443231	0.200173	0.620232	0.212538	0.212538	0.0210545	0.202812	0.760507	3.01563	2.45915
